dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
C204,nearest_neighbor,9,1446.731513,5,1117.280564,True,0,0.025762
C204,greedy_insertion,4,1066.620161,4,799.887518,True,0,10.675612
C204,regret_insertion,4,2061.918052,4,1316.460648,True,0,9.556384
