dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
R204,nearest_neighbor,10,1381.005651,4,1088.114969,True,0,0.016335
R204,greedy_insertion,3,1352.183948,3,1151.089000,True,0,14.358849
R204,regret_insertion,3,1603.849382,3,1510.533629,True,0,10.359961
