dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
C109,nearest_neighbor,14,1788.553875,13,1485.846653,True,0,0.024498
C109,greedy_insertion,11,1262.913492,11,1044.077861,True,0,5.860538
C109,regret_insertion,13,3056.223234,12,1905.202611,True,0,5.626531
