dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
R103,nearest_neighbor,25,1972.041564,17,1567.026632,True,0,0.027062
R103,greedy_insertion,18,1971.499741,15,1503.649872,True,0,5.819774
R103,regret_insertion,18,2403.748214,16,1755.250652,True,0,4.941070
