dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
R107,nearest_neighbor,21,1818.549641,14,1472.849069,True,0,0.024804
R107,greedy_insertion,14,1565.102614,13,1315.992786,True,0,5.732590
R107,regret_insertion,19,3069.096164,18,2514.351526,True,0,4.577938
