dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
RC107,nearest_neighbor,18,1952.328721,15,1617.951929,True,0,0.021830
RC107,greedy_insertion,15,1885.188073,14,1641.509703,True,0,5.577128
RC107,regret_insertion,21,3643.257246,18,2423.096927,True,0,4.700330
