dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
C2_2_1,nearest_neighbor,32,6544.652344,16,6861.958207,True,0,0.072915
C2_2_1,greedy_insertion,7,2822.327824,7,2822.327824,True,0,80.960926
C2_2_1,regret_insertion,11,11060.300877,11,11060.300877,True,0,61.217785
