dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
R104,nearest_neighbor,18,1519.349559,13,1333.011078,True,0,0.014080
R104,greedy_insertion,13,1419.540205,13,1209.279314,True,0,4.550666
R104,regret_insertion,18,3027.142229,18,2985.976578,True,0,3.227296
