dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
RC203,nearest_neighbor,13,2073.990222,5,1681.265569,True,0,0.014257
RC203,greedy_insertion,4,1804.899910,4,1397.268896,True,0,10.706348
RC203,regret_insertion,5,3071.976391,5,1882.444022,True,0,6.437775
