dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
RC205,nearest_neighbor,15,2567.284479,7,1899.597420,True,0,0.018094
RC205,greedy_insertion,5,2159.620220,5,1600.312514,True,0,8.983277
RC205,regret_insertion,6,3609.030301,6,2258.063098,True,0,6.477576
