dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
R203,nearest_neighbor,11,1532.724349,5,1364.928771,True,0,0.014555
R203,greedy_insertion,4,1598.576530,4,1207.283113,True,0,11.650460
R203,regret_insertion,4,2284.297189,4,1739.367461,True,0,7.543731
