dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
C206,nearest_neighbor,8,1267.886743,6,1040.040009,True,0,0.014176
C206,greedy_insertion,4,948.544027,4,751.894006,True,0,9.399768
C206,regret_insertion,5,2965.859107,5,1086.551944,True,0,8.053653
