dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
C208,nearest_neighbor,6,1145.229342,5,1012.005714,True,0,0.013234
C208,greedy_insertion,4,1182.865631,4,907.206956,True,0,8.965282
C208,regret_insertion,5,2226.949903,5,1192.517836,True,0,8.902049
