dataset,method,initial_vehicles,initial_distance,vehicles,distance,feasible,violations,runtime
RC1_4_1,nearest_neighbor,70,16156.312377,57,15027.674820,True,0,0.646716
RC1_4_1,greedy_insertion,46,13943.397367,46,13943.397367,True,0,628.287047
RC1_4_1,regret_insertion,63,21753.052328,63,21753.052328,True,0,622.503351
